"","Ro2020s021","Ro2020s035","Ro2020s001","Ro2020s003","Ro2020s022","Ro2020s028","Ro2020s012","Ro2020s002","Ro2020s008","Ro2020s026","Ro2020s024","Ro2020s037","Ro2020s016","Ro2020s004","Ro2020s019","Ro2020s029","Ro2020s031","Ro2020s027","Ro2020s009","Ro2020s039","Ro2020s010","Ro2020s030","Ro2020s013","Ro2020s020","Ro2020s007","Ro2020s017","Ro2020s014","Ro2020s023","Ro2020s015","Ro2020s033","Ro2020s025","Ro2020s038","Ro2020s011","Ro2020s018","Ro2020s006","Ro2020s005","Ro2020s036","Ro2020s032","Ro2020s034","taxonomy"
"1e02b446c074ca5b190f010f5aa83949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Sulfurovaceae; D_5__Sulfurovum"
"996cb094b28fa4172030d25b7fac4325",0,0,11,12,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes"
"975a42ce31facc14f25e79b06e33d69d",5,0,0,0,0,8,2,2,0,0,6,0,4,2,5,6,0,9,0,0,3,0,0,11,0,0,0,0,0,0,0,0,2,6,3,3,0,0,0,"D_0__Bacteria; D_1__BRC1; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"e97ef6e5b3877fbb8da3eb830fd3c026",0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,504,0,0,0,0,598,4,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,1,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__uncultured"
"8c3eea34fcbbfb20858d80329afa5560",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales"
"38c4c22e1060625402a53f959a4d1892",0,0,5,6,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,2,0,0,0,2,0,0,0,5,2,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__uncultured"
"97e07eb0c7c30f3221544d84cb5c9e5f",20,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales"
"dc54c0c685f42da72025c8719f3bdbaf",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__SG8-4; D_5__uncultured bacterium; D_6__uncultured bacterium"
"1fecd02d67238dcf3de9baea05b2a57b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,7,6,0,0,0,0,0,0,4,0,0,2,0,2,3,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea; D_6__uncultured bacterium"
"0b2a4646faa084ef24a549b0c10c1137",12,0,0,0,3,2,7,0,3,3,0,0,6,0,4,3,0,6,27,19,18,0,29,6,0,8,7,4,12,0,2,42,9,10,5,3,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae"
"44823c2deb0ff14c794381f73032424f",4,0,10,0,0,2,8,0,16,0,0,0,4,4,0,3,37,2,14,6,10,60,17,3,9,9,2,3,10,51,0,15,14,0,2,0,0,57,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120; D_6__uncultured Anaerolineaceae bacterium"
"084f122fb7aa14367804c9096efe6eae",2,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,5,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__WCHB1-81; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"5b61a15506a3ad4b8e6d57da6cab3d07",8,0,26,12,10,21,9,8,9,10,0,0,18,10,9,10,0,21,13,0,14,0,15,0,3,12,0,2,20,0,0,3,17,10,9,8,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae"
"8699ae14eb0c34fb32eacdcebf3cdf57",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,2,0,0,0,0,0,3,0,0,2,4,2,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120"
"e662b720b45bdf227f578f06026b27fd",0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Synergistetes; D_2__Synergistia; D_3__Synergistales; D_4__Synergistaceae; D_5__Thermovirga; D_6__uncultured Thermovirga sp."
"0ed81f37c46a0c2430247a351916eb75",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes BD2-2"
"b9a3068b285c49a0e3836d604310df03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Sedimentibacter"
"efc5b92ca995a3ef8dbcba750cfc78b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Candidatus Marispirochaeta"
"c7f0e50e697a4e2cf26c790c0fb9830d",3,0,0,0,7,2,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Corynebacteriaceae; D_5__Corynebacterium 1"
"9bb5b162ff348f69ff668081f7d29177",0,0,2,0,0,2,0,2,14,0,0,0,3,0,0,0,0,2,16,5,10,3,5,0,16,16,4,2,16,0,0,6,10,0,0,2,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured"
"e37e3b3dd34c83a2ec25853a2e3b62f4",0,0,2,0,0,6,11,2,5,13,0,0,8,0,4,2,0,4,0,3,5,0,8,0,7,0,0,0,6,0,0,6,13,10,6,6,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"069663d678e9647c5675774745fb2e97",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus"
"266e984cea9df40bdc13d6317f9a205b",0,0,0,0,0,5,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae"
"4a66ce32e01508133ec21e678d136873",0,0,1,2,0,0,2,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea; D_6__uncultured bacterium"
"bdc5e95abc8ae940b7c4b8eb6f874e5a",0,0,0,0,0,4,8,0,2,0,0,0,0,0,0,0,0,0,6,0,9,0,5,4,0,6,4,0,3,0,0,3,8,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"44813768b686937b91f20c8050d44333",0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,2,0,3,7,3,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 3; D_5__Brassicibacter; D_6__uncultured Firmicutes bacterium"
"ac71500c99464f7e3f80ebe17c5fff8a",0,0,3,0,0,0,0,0,0,0,4,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,3,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Eubacteriaceae; D_5__Garciella"
"7117b697fcfb97fec03786aca0c6baea",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"07fc7dd3d7ac373af2e5deabf5566535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__SRB2"
"41320eb9d634306fb3de5f27d62f5f42",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Pla1 lineage"
"e91c8959d224e484158b542f26d51cca",0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,"D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae"
"149b0c3f48b0e907d0897cf6ec6e9d8e",40,0,12,0,6,18,7,2,10,11,0,0,6,5,14,38,0,9,7,0,11,0,18,58,2,7,5,3,12,0,1,0,8,35,19,28,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__ST-NAGAB-D1; D_5__Phycisphaerae bacterium ST-NAGAB-D1; D_6__Phycisphaerae bacterium ST-NAGAB-D1"
"a2f77ee3e2c79cc69dee86d16e3a635a",3,0,0,0,0,2,3,0,8,0,0,0,2,0,0,0,0,0,13,0,5,0,8,0,7,6,1,0,5,0,0,0,4,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiales Incertae Sedis; D_5__Dethiosulfatibacter; D_6__uncultured bacterium"
"f5bf5a7fa558cd1e5298bf7149b40862",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes"
"10c6a767091ccf57b10cba3ec2d3c322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"591eda9cb4dd776a7539ddb7f7b06a5e",0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Sporobacter"
"1a29e71cf97c667817e80eb216b7d70c",0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae"
"2eaea5e459c142f69b16b6e7a41d0aa3",2,0,0,0,1,1,0,0,0,0,0,3,4,1,0,5,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,7,0,3,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 4"
"fac803f1251e17f718adeb25894c710d",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120"
"9ecff2f1dcbbdf132cda5c6f32107bb9",16,0,0,0,37,3,0,0,0,5,6,0,5,0,21,6,0,5,8,31,5,0,0,5,0,0,0,13,2,0,9,31,9,26,2,6,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas"
"de70ce838949c95989df1192b1347f02",0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfosporosinus"
"ed35b7bd07416a942b451d286fa2c4ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,6,0,2,0,0,0,3,0,0,11,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__uncultured; D_6__uncultured Desulfobulbaceae bacterium"
"aa978502cc6ef1eefa2c86388a9aa5b7",0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"204c74033178b0452c531c0c42adcbbc",23,0,2,0,0,6,0,0,2,8,2,0,6,0,10,5,0,6,3,0,2,0,0,35,2,2,0,6,0,0,8,0,0,30,12,19,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__4572-13; D_5__uncultured organism; D_6__uncultured organism"
"d4c594d3820cf066df6ade05b1689341",0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"88999dd8fc7998144e258f34f02c5081",0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,8,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinilabiliaceae; D_5__uncultured; D_6__bacterium YC-ZSS-LKJ7"
"b3121d38938f4ed6a1d2d6faadd040c2",0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,8,0,0,0,0,0,2,1,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120; D_6__uncultured Anaerolineaceae bacterium"
"8a1b5634b84a51c54497a3ee15d79bda",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,0,0,0,2,0,1,1,1,0,4,6,4,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 21; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"e26b602fc11e467d0e45307a8789631b",0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Desulfuromonadaceae; D_5__Pelobacter; D_6__uncultured bacterium"
"fdfa8e06160aa6ed7c762d0e5151afc6",2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Pla1 lineage; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"9f9abfa946ef52415628f82c0c6c828b",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae; D_5__uncultured; D_6__bacterium YC-ZSS-LKJ23"
"29f9e85e56fe2a2ed08f48f9f7f35502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus; D_6__Lactobacillus sakei"
"8dfbe37f566e0dd3cf2c509d3634f4e5",0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,8,6,8,2,3,0,0,1,0,0,2,0,0,6,6,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120"
"96ae360701302280da2059bcac6a5ddf",0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120"
"03d674d91d33ba93bcefb64fe7a6fabb",9,0,12,0,3,14,0,4,16,0,0,0,0,0,12,2,0,0,19,3,4,0,10,3,42,3,9,0,8,0,0,0,14,0,12,14,0,1,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__JTB215"
"a5cf0fc0df51848048d10c153f0a3e27",0,0,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Desulfuromonadaceae; D_5__Pelobacter; D_6__uncultured bacterium"
"8ce4f79e12937ea92a8f8fa27d0b5e5f",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI"
"faf7a5a3cf0513d17a72aa0579151f15",0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Eubacteriaceae; D_5__Garciella; D_6__Irregularibacter muris"
"37f55ca8312bd081454b241120373b8d",0,0,3,2,0,0,0,0,0,2,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia"
"9f6fd73ab06ef520b106774a254fdfcf",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,5,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured; D_6__uncultured bacterium"
"44058be2333078f7693740798bba3aac",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"414440fc63e0da214db861c2f10513d6",0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,2,1,0,6,0,0,0,1,0,0,0,1,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Proteiniclasticum; Ambiguous_taxa"
"1d5f2b60165009339b6891b919d2783b",0,0,0,0,3,0,2,0,0,2,0,0,6,0,19,0,0,12,2,0,0,0,0,5,0,2,0,2,4,0,3,0,3,25,6,7,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"6eca4b8dd6501e8158fbdd8ed82d2dff",0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,9,0,0,14,0,9,0,12,0,1,4,0,0,7,0,0,3,4,0,4,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinilabiliaceae; D_5__uncultured"
"11b37a1843b2c1afc9db35ee75f7ab94",3,0,0,0,0,0,16,0,14,6,2,0,1,1,0,2,0,4,8,11,37,0,20,0,13,14,4,0,33,0,0,21,19,3,1,0,0,0,0,"D_0__Bacteria; D_1__Cloacimonetes; D_2__Cloacimonadia; D_3__Cloacimonadales; D_4__Cloacimonadaceae; D_5__Candidatus Cloacimonas; D_6__uncultured bacterium"
"52d9e688a6c4fe20795fcb831bda42d2",0,0,0,0,18,0,0,0,0,24,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__Sunxiuqinia"
"7ce95caab469e6095d339eca4cc8d5d3",0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,3,0,2,2,0,0,0,0,2,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured Chloroflexi bacterium"
"defd72413fd8d10f8b6b68c542876d55",0,0,0,3,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 2; D_5__Anoxynatronum; D_6__uncultured bacterium"
"705adc6ed4c5626e497eed7492f2b58d",0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Oxobacter"
"e66d589215e4e2cedb694dda8dd0d788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured; D_6__uncultured bacterium"
"743a2363c60da18b59f86febe3261571",0,0,0,0,0,4,2,0,3,0,8,0,8,0,4,8,0,5,3,0,3,0,4,0,2,0,2,4,2,0,6,0,0,0,3,4,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 4; D_5__Salimesophilobacter; D_6__Salimesophilobacter vulgaris"
"ce6104388fbde2796fd1db167dc06163",17,0,11,2,4,0,5,2,4,5,22,0,25,7,26,4,0,39,6,0,5,0,12,14,11,7,0,5,7,0,2,0,7,77,23,22,0,0,2,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Proteiniclasticum; Ambiguous_taxa"
"4d102292e5a4d6716b0c912a7ee026a0",3,0,0,0,2,4,6,0,11,0,0,0,2,2,0,14,0,4,14,0,10,4,18,0,9,2,2,0,8,8,0,0,14,0,0,0,0,11,0,"D_0__Bacteria; D_1__Atribacteria; D_2__JS1; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"7990d85b0a16d7414757876442522c52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus"
"5640fff3347d4a7a1e5f0342a5248620",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Eubacteriaceae; D_5__Garciella; D_6__Irregularibacter muris"
"74ab07845cae8343523345ade10addd1",2,0,0,0,0,1,0,0,0,2,0,0,11,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,6,8,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Candidatus Marispirochaeta"
"015882689015a154b6cbbb18a4d9a2db",0,0,0,0,0,10,6,0,0,6,0,0,4,2,0,2,0,0,0,0,0,0,5,4,0,0,0,0,2,1,0,3,0,0,0,0,0,5,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea; D_6__uncultured bacterium"
"b16b5dd62fc938ded5529ce5955f8246",75,0,13,0,9,21,0,2,0,11,13,0,29,8,28,10,0,19,0,0,0,0,0,68,0,0,0,7,0,0,15,0,0,32,24,24,0,0,2,"D_0__Bacteria; D_1__Planctomycetes"
