asv	FEzW4zC11	FEzW0zC7	FEzW4zF8	FEzW4zF5	FEzW2zC6	FEzW0zF11	FEzW2zF4	FEzW2zC8	FEzW4zC1	FEzW4zC6	FEzW2zF2	FEzW0zF7	FEzW2zC10	FEzW0zF5	FEzW6zC4	FEzW0zF6	FEzW4zF1	FEzW6zC3	FEzW6zF8	FEzW0zC9	FEzW4zC10	FEzW0zF1	FEzW2zF7	FEzW4zC2	FEzW4zF3	FEzW6zF5	FEzW2zF8	FEzW6zF2	FEzW6zC6	FEzW2zF6	FEzW0zF2	FEzW2zC2	FEzW6zF9	FEzW4zC3	FEzW0zF3	FEzW4zF9	FEzW6zF6	FEzW2zC9	FEzW6zC2	FEzW0zF9	FEzW2zC4	FEzW0zC2	FEzW4zC9	FEzW6zC10	FEzW0zC1	FEzW4zF4	FEzW6zF3	FEzW2zC3	FEzW4zF7	FEzW0zC6	FEzW6zF11	FEzW0zF4	FEzW2zF11	FEzW4zC4	FEzW0zC10	FEzW6zC7	FEzW6zF7	FEzW6zC5	FEzW6zF1	FEzW2zC5	FEzW0zC4	FEzW0zC5	FEzW6zC9	FEzW6zC1	FEzW2zF1	FEzW2zC11	FEzW2zF9	FEzW2zF5	FEzW2zF3	FEzW2zC1	FEzW2zC7	FEzW4zF2	FEzW4zC7	FEzW6zF4	FEzW4zC5	FEzW0zC8	FEzW4zC8	FEzW4zF6	FEzW0zC11	FEzW6zC11	FEzW6zC8
75592de81e221298edb22237ea1ca037	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
8cd851ff7e1b7497632e06c501558993	0.0	4.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0
a5bb886cc24f6206915e298f1c3ed600	0.0	4.0	38.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	0.0	4.0	0.0	11.0	0.0	0.0	0.0	33.0	8.0	18.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0	7.0	9.0	0.0	45.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	29.0	2.0	10.0	0.0	5.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	43.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0
e47e02cbc180370b5578343fa06bf81b	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	2.0	5.0	0.0	6.0	7.0	2.0	3.0	7.0	0.0	2.0	5.0	0.0	0.0	3.0	3.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	3.0	5.0	0.0	10.0	3.0	0.0	6.0	0.0	8.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	0.0	6.0	2.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
a3f6b6213b869a3611012582d4cabdf4	0.0	3.0	9.0	0.0	0.0	10.0	0.0	23.0	3.0	2.0	0.0	0.0	2.0	0.0	11.0	22.0	16.0	0.0	21.0	28.0	0.0	2.0	8.0	0.0	69.0	4.0	15.0	4.0	0.0	15.0	0.0	11.0	5.0	0.0	2.0	2.0	2.0	0.0	2.0	12.0	0.0	7.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	6.0	7.0	0.0	4.0	3.0	13.0	0.0	13.0	119.0	38.0	0.0	0.0	0.0	30.0	2.0	14.0	0.0	5.0	0.0	0.0	6.0
8e365e9c259e8b1692d473231a56c140	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
28d71dceea51364c293c3f332e63651f	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0
0695633f192226fb71f101cdad8f5548	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
a9133bd5a1ccd75d403faf6d16e697af	0.0	3.0	0.0	0.0	0.0	5.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	4.0	0.0	7.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0
540ade011fc13b50e5ea8afbf8a415e2	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
e04694424fc8edb532c2658f42180416	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0611e0ab8e017a179b7ce203e1faabcc	0.0	3.0	1.0	0.0	4.0	7.0	0.0	0.0	12.0	2.0	0.0	6.0	5.0	0.0	0.0	3.0	3.0	0.0	3.0	13.0	8.0	2.0	6.0	0.0	6.0	0.0	1.0	11.0	1.0	8.0	5.0	4.0	7.0	5.0	3.0	7.0	7.0	3.0	0.0	5.0	11.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	4.0	3.0	13.0	5.0	6.0	2.0	15.0	4.0	3.0	10.0	7.0	0.0	1.0	0.0	4.0	0.0	19.0	2.0	0.0
1118181ac9eea6a7d2ad0c2cb8a70c53	0.0	3.0	9.0	59.0	0.0	4.0	0.0	64.0	18.0	3.0	60.0	0.0	4.0	0.0	31.0	0.0	0.0	0.0	29.0	9.0	2.0	143.0	0.0	18.0	0.0	110.0	54.0	0.0	0.0	22.0	0.0	3.0	0.0	0.0	4.0	45.0	0.0	21.0	9.0	3.0	82.0	0.0	24.0	0.0	37.0	4.0	0.0	6.0	0.0	0.0	16.0	3.0	0.0	14.0	0.0	6.0	0.0	0.0	0.0	9.0	7.0	13.0	0.0	5.0	6.0	0.0	20.0	0.0	157.0	8.0	0.0	26.0	8.0	10.0	41.0	0.0	42.0	12.0	0.0	2.0	39.0
0bcbaefbba0e558beced92a46346c1da	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	1.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
0aec1329d98edd5cc1e03a33e2a1b835	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	2.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0
6fb416c560afb7cc9fe10b8af52b48d2	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
50a0780b54f7e8b0e88ef24ca2db752c	0.0	3.0	2.0	0.0	0.0	18.0	8.0	0.0	0.0	0.0	19.0	0.0	9.0	7.0	0.0	17.0	0.0	0.0	31.0	15.0	14.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	7.0	48.0	14.0	22.0	0.0	2.0	0.0	11.0	0.0	13.0	0.0	10.0	2.0	22.0	11.0	8.0	0.0	12.0	0.0	20.0	6.0	13.0	19.0	0.0	14.0	0.0	0.0	0.0	0.0	3.0	10.0	27.0	0.0	0.0	0.0	4.0	21.0	3.0	0.0	0.0	6.0	0.0	4.0	9.0	17.0	0.0	0.0	0.0	39.0	3.0	0.0
6a6415c0b50cae56ee8c96854c49e02c	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	2.0
d5e570677c4c91af947da32a0661ccac	0.0	3.0	2.0	0.0	0.0	4.0	0.0	0.0	13.0	5.0	3.0	1.0	0.0	4.0	0.0	8.0	5.0	0.0	3.0	5.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	11.0	2.0	2.0	6.0	7.0	5.0	0.0	3.0	3.0	6.0	1.0	22.0	0.0	5.0	9.0	0.0	5.0	3.0	5.0	3.0	0.0	2.0	3.0	0.0	4.0	0.0	3.0	6.0	5.0	4.0	2.0	5.0	0.0	10.0	4.0	10.0	21.0	3.0	0.0	0.0	19.0	5.0	0.0	3.0	5.0	2.0	10.0	19.0	3.0	0.0	5.0	3.0	0.0
4da9c0d7971bbf560111aca85a9b9c5a	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0
ae129df2ca6cee348591555e7edc28f6	0.0	3.0	88.0	48.0	0.0	24.0	56.0	44.0	149.0	0.0	185.0	12.0	19.0	107.0	30.0	33.0	81.0	0.0	94.0	55.0	24.0	81.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	80.0	90.0	8.0	32.0	82.0	20.0	52.0	0.0	34.0	54.0	95.0	3.0	24.0	20.0	27.0	100.0	79.0	161.0	41.0	0.0	51.0	20.0	51.0	22.0	0.0	46.0	0.0	0.0	57.0	74.0	85.0	36.0	18.0	14.0	159.0	112.0	43.0	22.0	45.0	11.0	8.0	0.0	0.0	0.0	64.0	127.0	121.0	0.0	76.0	65.0	0.0	0.0
