#OTU ID	FR-026	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-214	FR-215	FR-221	FR-223	FR-229	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-419	FR-430	FR-450	FR-451	FR-459	FR-460	FR-496	FR-500	FR-503	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-817	FR-820	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__	508	6540	9115	9019	5700	1760	2599	831	2241	14322	2229	2692	3464	3438	344	2981	5089	1380	2532	991	1692	62	1643	5294	2407	4047	3736	60365	6247	998	21897	23605	84753	5799	45606	30927	1675	4651	19832	6011	8772	8066	2600	8420	2870	16444	4550	107	3536	7907	7184	9795	8638	384	3295	12169	5860	21865	23650	4019	1600	11036	2859	8490	6849	4925	11281	11134	9131	5450	12041	1435	3351	3097	4823	5739	6349	8920	6512	5667	8904	14741	127	10046	1424	2018	14748	216	11970	6176	24414	5920	8380	14648	17362	4050	3676	14400	9841	1698	5500	7607	25232	6664	8779	8824	1452	3044	907	15459	3152	2916	5649	10474	1058	2791
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Acetanaerobacterium	26	181	31	289	19	30	5	78	49	51	0	0	15	21	39	47	11	0	38	14	33	7	8	22	4	26	1	61	88	0	380	912	2506	15	89	333	0	19	55	68	31	258	11	71	9	414	11	0	350	82	11	168	55	233	3	35	2	67	59	17	123	7	15	607	80	176	18	48	31	0	30	0	48	0	10	7	43	619	44	0	105	20	0	51	0	23	63	2	442	136	101	107	52	158	32	16	11	590	27	0	41	138	674	36	128	77	1185	15	0	1151	285	419	294	78	245	149
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Acetivibrio	0	0	0	15	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	105	17	0	0	3	25	0	3	0	0	0	0	61	0	0	3	1	0	0	1	0	2	174	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	16	0	0	2	0	0	0	0	0	217	0	82	0	0	0	0	15	0	0	0	0	0	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerofilum	0	0	3	0	0	0	1	0	0	4	0	0	3	0	2	1	0	0	1	0	5	0	0	0	1	1	0	126	665	0	21	42	40	0	4	21	0	4	33	0	10	22	0	8	0	50	3	0	0	4	4	6	8	0	3	11	3	11	2	10	1	5	0	2	2	2	12	0	4	3	3	0	0	2	0	0	1	2	2	0	2	25	0	3	0	2	7	0	0	5	15	0	0	5	5	2	1	5	2	2	3	8	18	1	3	3	0	0	0	0	12	6	0	12	0	5
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerotruncus	0	10	11	4	5	1	11	5	0	9	2	0	1	0	0	4	12	1	2	0	0	0	0	6	1	1	1	155	20	5	85	376	47	1	31	4276	1	0	140	3	3	10	0	29	20	23	0	0	32	6	8	18	7	0	4	34	2	12	3	0	18	1072	45	0	0	152	25	0	0	2	1	0	1	0	0	0	0	3	7	3	3	6	4	2	0	1	1	0	0	10	3	3	5	9	0	4	702	129	8	2	6	0	37	3	5	2	50	0	47	2009	3	46	47	0	122	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Butyricicoccus	6	52	21	45	21	175	95	171	54	164	754	2	149	30	19	24	13	1	145	670	71	72	56	155	221	125	781	61	20	255	438	369	381	4	572	200	368	502	702	436	165	500	20	260	295	794	419	1	96	124	107	108	58	92	73	146	3	37	177	180	98	38	148	139	86	15	106	31	321	16	72	71	174	641	26	30	112	12	210	10	43	31	45	27	0	85	95	146	21	38	360	6	10	110	300	56	9	291	16	103	77	130	93	311	480	8	520	74	180	13	211	146	253	1609	220	136
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_III	0	0	37	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	112	0	0	0	0	0	0	0	0	0	0	8	0	0	30	0	3	0	7	0	0	0	34	32	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	30	13	0	0	0	0	0	0	0	3	1	0	0	10	8	0	0	0	0	7	16	0	1	0	0	0	0	0	0	3	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_IV	13	423	2985	1291	294	327	2644	95	162	2957	369	314	329	238	117	98	37	192	747	143	765	51	481	1593	437	323	30	12122	790	26	2047	9222	7650	424	8597	21943	4	320	2045	302	1138	1235	110	625	116	1400	248	0	261	2177	555	1374	409	43	275	1808	89	1031	628	539	49	3084	146	554	749	603	683	1639	475	207	214	29	849	565	225	520	540	1250	871	260	2860	1259	210	1071	6	354	1699	76	163	2719	2044	407	489	875	623	275	309	442	2726	78	1311	292	2343	1763	894	288	688	292	993	2812	567	4211	323	839	88	252
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ethanoligenens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Faecalibacterium	216	4444	1239	1505	2677	6510	4042	7956	3295	16922	4798	112	3250	505	1191	3891	383	22	1224	4403	2455	952	3214	29145	1987	10792	95196	4809	267	693	34872	17940	21733	686	30643	7284	34466	13757	11969	10793	6763	15361	1265	2063	8134	57743	7289	39	8265	7432	23579	12052	7182	4537	21141	5733	4418	8647	45073	13571	3249	942	5103	941	9410	3163	9807	5068	13193	14097	2509	12853	11536	2273	9928	7782	12738	1689	1791	2171	8821	10432	23352	12089	34	29354	15204	6	1296	7777	36219	6403	3294	16664	4376	1570	802	11834	8170	6201	4013	8020	21595	21320	24070	18244	54	10713	13	1010	4939	14086	4505	8105	1497	7697
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Flavonifractor	23	164	75	147	109	22	213	187	54	219	5	4	68	30	14	30	66	2	1	26	71	85	25	24	76	92	267	284	178	4206	990	1705	1268	147	399	1786	103	141	988	115	26	245	15	8	389	473	54	0	942	40	148	175	242	71	592	155	125	91	361	28	188	324	158	150	50	84	184	414	77	76	22	112	94	14	72	141	79	393	57	251	96	324	252	83	3	132	238	867	75	518	99	377	304	74	97	20	329	548	268	1009	233	112	442	172	123	160	2437	21	381	384	163	378	136	245	512	99
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Gemmiger	90	1024	25	175	166	313	9	134	98	2392	1597	0	380	9	156	567	375	24	465	357	970	33	180	614	426	539	4521	1830	847	5	4548	567	2466	6455	2730	414	2	6957	2435	2083	2724	637	6982	1650	237	2454	733	4	355	2664	2407	708	196	22	4144	1660	80	271	2339	1811	231	135	2812	12995	707	158	416	1402	1113	378	341	551	2186	1098	2030	487	452	1087	346	5942	4	6947	0	6130	1	492	3390	1	231	1530	423	347	1308	3605	0	6011	585	2696	122	0	845	1255	204	2653	1189	310	2	472	2	162	3	948	3638	3297	0	980
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Hydrogenoanaerobacterium	0	6	3	0	10	0	0	3	3	15	1	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	4	3	0	10	37	34	0	12	3	0	37	4	0	3	5	0	41	0	2	0	0	0	2	0	2	5	0	0	2	5	8	5	2	0	0	1	1	2	0	2	5	8	0	8	0	0	4	0	0	2	7	3	0	9	6	0	2	0	0	14	1	1	4	48	0	15	9	5	0	0	0	1	0	3	0	25	3	2	0	1	0	0	2	0	0	0	14	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Oscillibacter	40	943	468	1008	704	88	624	59	782	839	106	1	167	8	60	157	131	1	58	150	56	28	119	202	125	242	277	1956	378	1666	5912	2129	2806	11	1947	14891	186	110	2052	249	314	2651	2	1284	1002	4170	313	9	657	361	389	2045	3197	5	376	618	2071	336	1437	501	278	441	1073	320	694	4178	245	845	296	68	2082	167	822	10	281	70	991	937	2081	7	275	268	403	763	0	226	459	51	374	1562	2434	56	74	1220	140	44	951	2135	204	231	113	326	4278	639	1094	648	277	158	403	1741	182	402	210	565	108	541
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Papillibacter	0	1	0	0	0	0	0	5	4	1	0	0	8	0	3	0	0	0	5	0	0	0	0	0	0	0	0	94	0	0	1	1	0	0	5	8	0	1	30	1	0	13	0	155	0	4	0	0	0	63	2	0	1	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Pseudoflavonifractor	2	33	69	171	22	4	132	5	53	165	12	0	13	8	0	26	18	1	6	0	18	1	9	4	7	22	70	176	391	1	1209	572	546	0	297	480	2	1	184	34	95	82	0	81	62	25	16	0	2	27	37	99	335	3	50	61	137	50	38	31	18	73	15	4	41	42	15	29	66	5	20	11	33	6	5	2	64	585	16	0	68	15	135	16	0	18	151	18	24	619	86	12	14	25	50	17	827	299	287	16	201	39	95	41	38	33	30	21	0	85	51	17	23	22	34	7
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ruminococcus	256	10585	1901	516	1464	6231	2111	5195	1959	6319	1863	11952	18406	5073	7628	760	466	6	5069	1039	4117	852	947	11285	2704	8391	25680	2177	1850	8174	16445	24578	7975	544	33993	4086	9	15614	8450	10835	13758	10317	1034	29072	3578	21576	2898	17	14447	14028	11682	3803	796	7	7754	1960	4710	9565	1608	11229	37	657	8182	4342	18029	24	11923	3091	5142	12139	5661	2099	1613	2045	335	4206	7122	3333	4534	4076	7460	14952	4916	18796	3475	16984	18646	49	526	3426	3691	18094	15881	4364	2356	4654	134	4426	4440	4	4866	2193	5325	8089	10400	2304	21	1614	42	4048	6447	134	540	2052	9	8275
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Sporobacter	0	265	351	362	492	25	51	149	354	729	164	1	281	5	37	810	78	0	14	22	26	0	36	160	31	152	2	274	18	3	796	658	266	9	4259	3168	2	255	1543	188	2517	908	0	360	187	580	294	1	668	572	428	435	838	3	2	498	391	1501	496	134	40	26	600	358	192	73	815	465	886	230	11	2	166	1	106	7	566	432	78	54	1255	1039	1	274	1	100	356	2	543	313	653	64	363	807	2	33	1046	1398	123	0	180	150	1078	405	262	2026	24	43	5	420	20	6	71	521	20	128
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Subdoligranulum	6	145	59	58	114	39	21	31	34	341	74	666	130	96	403	9	19	22	399	239	31	12	107	190	125	89	24	433	1201	1050	602	570	583	1467	209	546	496	75	2125	75	351	80	22	1085	56	463	32	2	380	385	502	94	153	55	190	63	12154	1051	202	199	66	72	37	737	183	55	159	52	206	279	306	113	105	215	48	100	151	664	33	536	2675	1628	425	296	4	39	414	9	33	219	96	1764	435	341	782	789	114	1608	112	255	33	654	560	350	322	197	1946	30	772	852	42	322	369	150	1048	1113
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Syntrophomonadaceae._.g__Pelospora	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__	4	51	308	21	37	108	324	71	136	510	229	3	123	192	77	27	108	545	104	39	372	217	68	807	55	48	2371	189	17	45	97	2811	64	23	240	6	39	2	341	78	960	563	119	2307	22	104	171	966	6	621	155	399	122	78	632	10	938	458	646	93	0	12	57	778	19	1	211	4	109	4373	1679	1292	466	1598	53	4965	196	127	47	1065	371	49	1	2	497	134	438	2	427	69	819	2865	1187	202	19071	2	2	29	0	0	233	2	363	604	311	333	4	16	252	173	3	3163	798	62	1	84
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Bulleidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	5	287	0	0	0	4	37	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	2	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	42	0	0	0	2	0	0	0	0	0	35	0	0	0	0	3	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Catenibacterium	2	4	7	0	1	7	23	1	7	24	4	0	19	6	0	3	564	37	18	1	3	2	0	52	0	3	178	260	0	0	9	196	3	0	13	1	0	2556	17	530	27	13	3424	188	3	156	6	51	0	24	8	24	1	4	32	0	33	32	20	3	0	0	0	30	6	0	10	16	8	271	77	70	6	54	96	136	1	9	1	28	17	1060	0	0	5	7	27	0	3	173	35	202	67	9	942	2060	1	1	0	43	22	883	8	21	12	3	0	0	1	0	0	116	33	871	0	516
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Clostridium_XVIII	1	45	5	0	0	1	22	23	2	13	1	0	0	8	0	0	0	1	0	4	0	6	0	2	29	5	37	0	31	208	121	37	18	243	1	241	32	5	4	1	13	12	0	132	1	0	9	0	483	4	10	3	1	9	10	25	1	4	40	1	7	12	0	88	4	0	2	0	0	23	30	90	4	16	0	22	0	13	12	96	10	11	298	88	0	3	118	286	1	0	8	12	7	1	528	1	0	6	0	3	47	0	0	6	20	13	208	44	1945	0	32	28	164	22	179	5
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Coprobacillus	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	49	0	0	0	2	0	27	0	0	1	0	0	0	0	0	0	0	0	14	0	27	0	8	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	103	0	0	0	1	0	0	0	70	0	0	0	7	0	0	3	0	2	1	0	0	1	13	0	0	10	0	17	0	0	273	10	0	2	15	0	3
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Erysipelotrichaceae_incertae_sedis	31	9	0	200	329	2	34	7	3	113	409	4	2	6	2	158	632	3	33	879	2	0	0	3	1	7	47	337	56	118	51	807	1	877	199	202	32	3	1254	4448	10	1999	50	551	63	260	166	0	59	2486	1646	1151	70	293	291	8	1	26	5656	1	0	124	413	375	3	96	120	511	2	17	22	13	91	6	728	50	50	116	86	74	148	2557	96	6	198	10	36	40	367	80	0	13	17	33	5982	22	166	74	111	1874	220	165	24	2	1	778	74	49	1450	112	21	65	1	2817	41	1764
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Holdemania	1	12	21	0	1	3	3	7	0	5	0	1	3	0	0	2	0	0	1	0	5	0	0	15	2	0	2	4	2	0	18	39	22	0	17	33	0	0	49	15	11	4	0	7	11	23	0	0	0	8	0	3	4	0	4	7	64	17	5	12	6	1	2	7	0	4	3	13	3	7	8	3	0	1	0	32	2	3	0	2	4	2	10	12	0	0	8	16	1	10	52	3	1	3	29	1	0	20	0	4	4	1	3	7	2	12	34	4	0	0	0	36	7	7	49	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Solobacterium	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	1	1	2	0	4	0	0	0	7	3	0	0	0	22	0	0	0	1	0	1	55	690	0	6	1	0	1	0	1	16	0	0	23	0	0	3	8	10	5	0	0	3	3	2	0	19	0	4	18	7	0	1	0	2	0	8	2	5	0	0	0	2	0	2	3	1	1	40	6	0	4	0	2	2	0	0	0	6	0	0	49	1	0	6	4	1	0	2	0	0	0	1	9	0
k__Bacteria._.p__Firmicutes._.c__Erysipelotrichia._.o__Erysipelotrichales._.f__Erysipelotrichaceae._.g__Turicibacter	6	113	0	0	1	14	0	0	12	15	114	0	2	89	6	6	1	5	11	90	0	15	12	140	158	70	2	9	38	0	7	0	31	0	451	0	0	0	3	40	1	12	6	17	0	1	0	229	37	669	113	93	1	0	3	2	26	0	39	60	0	1	0	4	21	6	0	329	26	3	2	0	4	16	1	1	310	196	0	78	0	0	0	4	0	2	100	0	0	149	14	0	119	2	0	1	1	66	6	0	1	20	13	2	14	380	0	200	2	108	0	70	84	47	4	36
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__._.g__	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	15	0	0	7	0	0	0	0	0	0	1	0	0	0	1	9	0	6	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	11	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__	746	2	38	42	0	15	46	16	24	1	0	0	54	1	0	99	6	0	0	4	1	0	0	0	0	24	1	0	3	0	55	72	0	0	1	63	0	0	196	0	3	0	8	14	73	32	244	0	0	133	100	123	5	12	0	0	92	0	2	5	0	0	73	298	0	109	118	39	4	0	0	0	0	0	141	0	21	0	0	0	0	37	20	0	0	0	0	0	4	30	234	0	0	22	44	1	0	0	0	47	0	35	387	11	14	47	0	0	0	0	135	0	0	0	21	45
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__Acidaminococcus	1292	140	1443	3962	5	519	1007	510	423	1072	5	15	1081	32	1	1632	1053	3	3	328	1	1627	2	0	2	771	0	4	10	441	14	2	5	7	5	36316	13832	1	3878	3295	3	1	664	1821	1943	214	4353	3	467	1746	1479	5717	1115	411	1995	0	1570	376	804	0	5	1	2871	4031	1	5720	3484	290	0	0	373	1	0	1	2696	1	1076	0	84	32	2	393	1124	0	2	0	1	263	199	530	4526	0	95	1287	41	1	1	1836	0	1404	1	3550	2	1	0	5774	1	125	1	0	8359	741	3	5	241	850
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__Phascolarctobacterium	26	192	61	76	1	11	75	15	18	3	56	276	48	0	394	107	20	1	0	10	89	2	498	360	1	26	5	2	3920	15598	5482	12318	4	3	10736	12514	5836	49	5839	13	596	2274	4	25	72	5185	264	0	1	192	61	124	1752	16	1	68	104	9969	1	1020	3364	16788	75	241	5	22	140	6	580	728	0	2426	35	9	129	508	18	355	1074	24	252	41	15	457	1	2189	2121	2663	5	52	299	0	1	37	8	0	2456	2	0	45	2252	46	3268	1606	1862	38	10174	1	3	2	1804	1	5001	175	131	28
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Acidaminococcaceae._.g__Succiniclasticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Allisonella	0	0	0	1	0	0	0	1	0	7	0	0	12	0	0	0	17	0	0	0	0	1	0	0	0	0	0	46	2	0	0	0	393	0	0	0	0	37	33	20	0	0	24	0	0	161	11	0	1	0	0	6	3	0	0	0	0	0	35	0	0	0	0	12	24	2	0	0	3	5	1	0	0	0	2	0	0	0	0	0	0	2	7	0	0	0	0	1	19	8	0	0	0	0	4	0	0	21	1	73	0	119	0	0	0	0	0	0	0	0	71	59	0	45	0	10
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Anaeroglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Dialister	2	1650	0	7	402	3	0	93	5	4137	2850	0	0	0	0	0	880	0	0	0	1	412	0	1187	894	1	75	1502	0	50	21	2	11874	0	504	139	3590	2027	36	3220	0	0	1	275	1	7187	0	0	1709	0	4	176	29	17	2226	631	1	0	3512	1	40	9	999	0	3818	0	1	287	1049	0	2167	2	2	0	0	416	1	760	22	0	5559	0	0	2	562	190	1	0	988	10	1	1491	1047	3	1	436	7	1782	145	0	0	2585	360	0	2	178	2	0	0	1	0	559	282	1698	0	2
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Megamonas	0	0	0	0	2	0	0	0	0	5	0	4	1	0	0	0	394	0	0	0	139	5586	0	0	0	1	0	0	0	0	5	0	0	96	0	0	0	0	0	0	0	0	0	0	17	1903	144	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1170	2	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	3	0	0	0	2421	1	0	0	0	0	3	7	1115	0	0	1	0	1
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Megasphaera	0	1	0	129	0	0	0	1	2	5	0	1915	0	0	0	0	5396	0	1	0	0	249	0	1	1	0	12	0	1	1	1	2	2	1	1	4210	0	0	4	6219	8	9	1332	1195	1	3931	0	0	0	0	1	0	0	210	0	0	0	0	1334	0	5	0	1	0	0	3871	628	1	0	3	357	15	6	0	200	148	0	2	12	0	1	1	2036	11	0	0	0	0	738	102	0	0	91	192	0	694	4	1	1	713	1	2554	0	0	0	2	22	594	0	0	1	1	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Mitsuokella	0	0	0	24	2	0	0	1	1	0	0	0	0	0	0	0	1689	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	2000	0	1	1	767	651	3	0	2	0	0	20	41	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	178	0	0	0	0	0	0	0	144	0	0	0	0	1	2649	105	1	0	0	0	0	0	0	180	0	77	0	1152	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Schwartzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Selenomonas	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	226	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	235	25	20	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	0	0	24	0	0	0	0
